"interacao","Albocresil"
"interacao","Albocresil"
"interacao","Albocresil"
"indicacao","hemorragia"
"indicacao","epistaxe"
"indicacao","epistaxe"
"contraIndicacao","hipersensibilidade"
"contraIndicacao","hipersensibilidade"
"contraIndicacao","sífilis"
"contraIndicacao","sífilis"
"contraIndicacao","Hipersensibilidade"
"reacao","urticária"
"reacao","urticária"
"reacao","anafilaxia"
"reacao","prurido"
"reacao","prurido"
"reacao","urticária"
"reacao","urticária"
"reacao","anafilaxia"
"reacao","prurido"
"reacao","prurido"
