"interacao","hidróxido de alumínio"
"interacao","fenitoína"
"interacao","fenobarbital"
"interacao","rifampicina"
"interacao","lidocaína"
"interacao","cimetidina"
"interacao","cimetidina"
"interacao","teofilina"
"interacao","propranolol"
"interacao","haloperidol"
"indicacao","Angina"
"indicacao","aterosclerose"
"indicacao","angina"
"indicacao","Enxaqueca"
"indicacao","enxaqueca"
"indicacao","enxaqueca"
"indicacao","Estenose"
"indicacao","estenose"
"indicacao","angina"
"indicacao","angina"
"contraIndicacao","asma"
"contraIndicacao","asma"
"contraIndicacao","Choque cardiogênico"
"contraIndicacao","Bradicardia"
"contraIndicacao","Asma"
"contraIndicacao","Insuficiência cardíaca"
"reacao","insônia"
"reacao","náusea"
"reacao","hipotensão"
"reacao","cólica"
"reacao","cólica"
"reacao","bradicardia"
"reacao","insuficiência cardíaca"
"reacao","hipotensão"
"reacao","parestesia"
"reacao","parestesia"
"reacao","depressão"
"reacao","insônia"
"reacao","depressão"
"reacao","catatonia"
"reacao","náusea"
"reacao","cólica"
"reacao","cólica"
"reacao","trombose"
"reacao","colite"
"reacao","faringite"
"reacao","faringite"
"reacao","agranulocitose"
"reacao","febre"
"reacao","agranulocitose"
"reacao","lúpus eritematoso sistêmico"
"reacao","alopécia"
"reacao","lúpus eritematoso sistêmico"
"reacao","doença de Peyronie"
