"interage_com_nome","Valtrex"
"interage_com_nome","Valtrex"
"interage_com_nome","Valtrex"
"interage_com_nome","aciclovir"
"interage_com_farmaco","aciclovir"
"interage_com_nome","Valtrex"
"interage_com_nome","aciclovir"
"interage_com_farmaco","aciclovir"
"interage_com_nome","aciclovir"
"interage_com_farmaco","aciclovir"
"interage_com_nome","Valtrex"
"interage_com_nome","Valtrex"
"interage_com_nome","Valtrex"
"interage_com_nome","Valtrex"
"interage_com_nome","cimetidina"
"interage_com_farmaco","cimetidina"
"interage_com_nome","aciclovir"
"interage_com_farmaco","aciclovir"
"interage_com_farmaco","aciclovir"
"interage_com_nome","aciclovir"
"interage_com_farmaco","aciclovir"
"interage_com_nome","aciclovir"
"interage_com_nome","Valtrex"
"interage_com_nome","aciclovir"
"interage_com_farmaco","aciclovir"
"interage_com_nome","aciclovir"
"interage_com_farmaco","aciclovir"
"interage_com_nome","Valtrex"
"interage_com_farmaco","ciclosporina"
"indicacao_para_doenca","Herpes-zóster"
"indicacao_para_doenca","Herpes-zóster"
"indicacao_para_doenca","herpes"
"indicacao_para_doenca","herpes"
"indicacao_para_doenca","herpes"
"indicacao_para_doenca","herpes"
"indicacao_para_doenca","herpes"
"indicacao_para_doenca","citomegalovírus"
"indicacao_para_doenca","herpes"
"indicacao_para_doenca","Herpes-zóster"
"indicacao_para_doenca","Herpes"
"indicacao_para_doenca","Herpes"
"indicacao_para_doenca","insuficiência hepática"
"indicacao_para_doenca","insuficiência renal"
"contra_indicado_para_doenca","hipersensibilidade"
"provoca_reacao_sintoma","tontura"
"provoca_reacao_doenca","leucopenia"
"provoca_reacao_doenca","trombocitopenia"
"provoca_reacao_doenca","Leucopenia"
"provoca_reacao_doenca","anafilaxia"
"provoca_reacao_sintoma","vertigem"
"provoca_reacao_doenca","alucinação"
"provoca_reacao_sintoma","alucinação"
"provoca_reacao_sintoma","tremor"
"provoca_reacao_sintoma","ataxia"
"provoca_reacao_sintoma","disartria"
"provoca_reacao_doenca","disartria"
"provoca_reacao_doenca","encefalopatia"
"provoca_reacao_doenca","insuficiência renal"
"provoca_reacao_doenca","citomegalovírus"
"provoca_reacao_doenca","hepatite"
"provoca_reacao_sintoma","prurido"
"provoca_reacao_doenca","prurido"
"provoca_reacao_doenca","urticária"
"provoca_reacao_doenca","insuficiência renal"
"provoca_reacao_doenca","insuficiência renal"
"provoca_reacao_doenca","insuficiência renal"
"provoca_reacao_doenca","anemia hemolítica"
"provoca_reacao_doenca","trombocitopenia"
