"interage_com_nome","EBIX"
"interage_com_farmaco","baclofeno"
"interage_com_farmaco","fenitoína"
"interage_com_nome","cimetidina"
"interage_com_farmaco","cimetidina"
"interage_com_farmaco","nicotina"
"interage_com_farmaco","hidroclorotiazida"
"interage_com_farmaco","hidroclorotiazida"
"indicacao_para_doenca","esclerose múltipla"
"indicacao_para_doenca","paraplegia"
"indicacao_para_doenca","Doença de Parkinson"
"contra_indicado_para_doenca","hipersensibilidade"
"provoca_reacao_doenca","demência"
"provoca_reacao_doenca","Incontinência urinária"
"provoca_reacao_sintoma","Incontinência urinária"
"provoca_reacao_doenca","Insônia"
"provoca_reacao_sintoma","Tosse"
"provoca_reacao_sintoma","ansiedade"
"provoca_reacao_doenca","ansiedade"
"provoca_reacao_doenca","hipertonia"
"provoca_reacao_doenca","cistite"
