"interage_com_farmaco","ácido mefenâmico"
"interage_com_farmaco","ácido mefenâmico"
"interage_com_nome","Ponstan"
"interage_com_farmaco","ácido mefenâmico"
"interage_com_farmaco","ciclosporina"
"interage_com_farmaco","ciclosporina"
"interage_com_nome","Ponstan"
"interage_com_nome","Ponstan"
"interage_com_nome","Ponstan"
"interage_com_farmaco","metotrexato"
"interage_com_farmaco","metotrexato"
"interage_com_nome","Ponstan"
"interage_com_farmaco","metotrexato"
"interage_com_farmaco","tacrolimo"
"interage_com_farmaco","tacrolimo"
"indicacao_para_doenca","artrite"
"indicacao_para_doenca","osteoartrite"
"indicacao_para_doenca","Menorragia"
"contra_indicado_para_doenca","hipersensibilidade"
"contra_indicado_para_doenca","hipersensibilidade"
"contra_indicado_para_doenca","rinite"
"contra_indicado_para_doenca","rinite"
"contra_indicado_para_doenca","urticária"
"contra_indicado_para_doenca","urticária"
"contra_indicado_para_doenca","insuficiência renal"
"contra_indicado_para_doenca","insuficiência cardíaca"
"provoca_reacao_doenca","agranulocitose"
"provoca_reacao_doenca","anemia aplástica"
"provoca_reacao_doenca","anemia hemolítica"
"provoca_reacao_doenca","hipoplasia"
"provoca_reacao_doenca","eosinofilia"
"provoca_reacao_doenca","leucopenia"
"provoca_reacao_doenca","pancitopenia"
"provoca_reacao_doenca","anafilaxia"
"provoca_reacao_doenca","hiponatremia"
"provoca_reacao_doenca","meningite"
"provoca_reacao_sintoma","tontura"
"provoca_reacao_doenca","insônia"
"provoca_reacao_sintoma","palpitação"
"provoca_reacao_doenca","hipotensão"
"provoca_reacao_doenca","asma"
"provoca_reacao_doenca","icterícia"
"provoca_reacao_doenca","colite"
"provoca_reacao_doenca","enterocolite"
"provoca_reacao_sintoma","flatulência"
"provoca_reacao_doenca","hemorragia"
"provoca_reacao_doenca","hepatite"
"provoca_reacao_sintoma","pirose"
"provoca_reacao_doenca","pancreatite"
"provoca_reacao_doenca","eritema multiforme"
"provoca_reacao_sintoma","prurido"
"provoca_reacao_doenca","prurido"
"provoca_reacao_doenca","urticária"
"provoca_reacao_sintoma","disúria"
"provoca_reacao_doenca","hematúria"
"provoca_reacao_doenca","insuficiência renal"
"provoca_reacao_doenca","anemia"
