"interacao","adapaleno"
"interacao","ADACNE CLIN"
"interacao","adapaleno"
"interacao","fosfato de clindamicina"
"interacao","adapaleno"
"indicacao","acne"
"indicacao","hipersensibilidade"
"indicacao","acne"
"indicacao","acne"
"indicacao","acne"
"contraIndicacao","hipersensibilidade"
"contraIndicacao","eritema"
"contraIndicacao","eritema"
"contraIndicacao","prurido"
"contraIndicacao","prurido"
"contraIndicacao","eczema"
"contraIndicacao","eczema"
"contraIndicacao","queimadura solar"
"contraIndicacao","queimadura solar"
"reacao","eritema"
"reacao","eritema"
"reacao","prurido"
"reacao","prurido"
"reacao","acne"
"reacao","eritema"
"reacao","eritema"
"reacao","prurido"
"reacao","prurido"
"reacao","acne"
