"interacao","fluconazol"
"interacao","glipizida"
"interacao","fluconazol"
"interacao","glipizida"
"interacao","voriconazol"
"interacao","voriconazol"
"interacao","voriconazol"
"interacao","voriconazol"
"interacao","glipizida"
"interacao","glibenclamida"
"interacao","glicose"
"interacao","ácido acetilsalicílico"
"interacao","ácido acetilsalicílico"
"interacao","ácido acetilsalicílico"
"interacao","glipizida"
"interacao","Minidiab"
"interacao","glipizida"
"interacao","cimetidina"
"interacao","cimetidina"
"interacao","glipizida"
"interacao","cloranfenicol"
"interacao","glipizida"
"interacao","glipizida"
"interacao","glipizida"
"interacao","glipizida"
"interacao","danazol"
"interacao","danazol"
"interacao","glicose"
"interacao","glicose"
"interacao","danazol"
"interacao","glicose"
"interacao","glicose"
"interacao","salbutamol"
"interacao","glicose"
"interacao","fenitoína"
"interacao","ácido nicotínico"
"interacao","isoniazida"
"interacao","glipizida"
"contraIndicacao","hipersensibilidade"
"contraIndicacao","cetoacidose diabética"
"contraIndicacao","coma diabético"
"contraIndicacao","insuficiência hepática"
"reacao","hipersensibilidade"
"reacao","agranulocitose"
"reacao","leucopenia"
"reacao","trombocitopenia"
"reacao","anemia hemolítica"
"reacao","pancitopenia"
"reacao","Anemia aplástica"
"reacao","hipoglicemia"
"reacao","hiponatremia"
"reacao","tontura"
"reacao","diplopia"
"reacao","diplopia"
"reacao","náusea"
"reacao","icterícia"
"reacao","hepatite"
"reacao","icterícia"
"reacao","Porfiria hepática"
"reacao","porfiria"
"reacao","eritema"
"reacao","eritema"
"reacao","urticária"
"reacao","prurido"
"reacao","prurido"
"reacao","eczema"
"reacao","hipoglicemia"
