"interage_com_nome","Isordil"
"interage_com_nome","Isordil"
"interage_com_nome","Isordil"
"interage_com_nome","Isordil"
"indicacao_para_doenca","Angina"
"indicacao_para_doenca","angina"
"indicacao_para_doenca","angina"
"indicacao_para_doenca","angina"
"indicacao_para_doenca","angina"
"indicacao_para_doenca","angina"
"indicacao_para_doenca","angina"
"indicacao_para_doenca","angina"
"indicacao_para_doenca","Insuficiência Cardíaca"
"indicacao_para_doenca","insuficiência cardíaca"
"indicacao_para_doenca","Insuficiência cardíaca"
"indicacao_para_doenca","insuficiência cardíaca"
"contra_indicado_para_doenca","Hipersensibilidade"
"provoca_reacao_sintoma","vertigem"
"provoca_reacao_sintoma","náusea"
"provoca_reacao_doenca","insônia"
"provoca_reacao_sintoma","palidez"
"provoca_reacao_sintoma","eritema"
"provoca_reacao_doenca","eritema"
"provoca_reacao_sintoma","vertigem"
"provoca_reacao_doenca","hipotensão"
"provoca_reacao_sintoma","náusea"
"provoca_reacao_doenca","insônia"
"provoca_reacao_sintoma","palidez"
"provoca_reacao_doenca","dermatite"
"provoca_reacao_sintoma","Náusea"
