"interage_com_nome","Mesacol"
"interage_com_farmaco","mesalazina"
"interage_com_farmaco","metotrexato"
"interage_com_farmaco","furosemida"
"interage_com_farmaco","espironolactona"
"interage_com_farmaco","rifampicina"
"interage_com_farmaco","lactulose"
"interage_com_farmaco","mesalazina"
"interage_com_nome","Mesacol"
"indicacao_para_doenca","colite"
"indicacao_para_doenca","proctite"
"indicacao_para_doenca","doença de Crohn"
"indicacao_para_doenca","Hipersensibilidade"
"contra_indicado_para_doenca","Hipersensibilidade"
"provoca_reacao_doenca","hipersensibilidade"
"provoca_reacao_sintoma","febre"
"provoca_reacao_doenca","pancreatite"
"provoca_reacao_doenca","hipersensibilidade"
"provoca_reacao_doenca","exantema"
"provoca_reacao_sintoma","febre"
"provoca_reacao_doenca","artralgia"
"provoca_reacao_doenca","colite"
"provoca_reacao_doenca","pancreatite"
"provoca_reacao_doenca","miocardite"
"provoca_reacao_doenca","pericardite"
"provoca_reacao_doenca","nefrite"
"provoca_reacao_doenca","síndrome nefrótica"
"provoca_reacao_doenca","insuficiência renal"
"provoca_reacao_doenca","pneumonia eosinofílica"
"provoca_reacao_doenca","hepatite e"
"provoca_reacao_doenca","leucopenia"
"provoca_reacao_doenca","neutropenia"
"provoca_reacao_doenca","trombocitopenia"
"provoca_reacao_doenca","anemia aplástica"
