"interage_com_nome","CORDAREX"
"interage_com_nome","CORDAREX"
"interage_com_farmaco","besilato de anlodipino"
"interage_com_farmaco","besilato de anlodipino"
"interage_com_nome","CORDAREX"
"interage_com_nome","CORDAREX"
"interage_com_farmaco","besilato de anlodipino"
"interage_com_farmaco","besilato de anlodipino"
"interage_com_nome","digoxina"
"interage_com_nome","digoxina"
"interage_com_farmaco","digoxina"
"interage_com_farmaco","digoxina"
"interage_com_farmaco","fenitoína"
"interage_com_farmaco","fenitoína"
"interage_com_farmaco","indometacina"
"interage_com_farmaco","indometacina"
"interage_com_farmaco","digoxina"
"interage_com_farmaco","digoxina"
"interage_com_nome","digoxina"
"interage_com_nome","digoxina"
"interage_com_farmaco","cimetidina"
"interage_com_farmaco","cimetidina"
"interage_com_nome","cimetidina"
"interage_com_nome","cimetidina"
"interage_com_farmaco","anlodipino"
"interage_com_farmaco","anlodipino"
"interage_com_farmaco","anlodipino"
"interage_com_farmaco","anlodipino"
"interage_com_farmaco","nitroglicerina"
"interage_com_farmaco","nitroglicerina"
"interage_com_farmaco","digoxina"
"interage_com_nome","digoxina"
"interage_com_farmaco","digoxina"
"interage_com_nome","digoxina"
"indicacao_para_sintoma","hipertensão arterial"
"indicacao_para_doenca","hipertensão arterial"
"indicacao_para_doenca","angina"
"indicacao_para_doenca","angina"
"indicacao_para_doenca","angina"
"contra_indicado_para_doenca","hipersensibilidade"
"contra_indicado_para_doenca","hipersensibilidade"
"provoca_reacao_sintoma","palpitação"
"provoca_reacao_sintoma","bradicardia"
"provoca_reacao_doenca","hipotensão"
"provoca_reacao_sintoma","taquicardia"
"provoca_reacao_doenca","hipotensão"
"provoca_reacao_sintoma","vertigem"
"provoca_reacao_sintoma","parestesia"
"provoca_reacao_doenca","parestesia"
"provoca_reacao_sintoma","tremor"
"provoca_reacao_sintoma","vertigem"
"provoca_reacao_doenca","dispepsia"
"provoca_reacao_sintoma","dispepsia"
"provoca_reacao_sintoma","disfagia"
"provoca_reacao_sintoma","flatulência"
"provoca_reacao_sintoma","astenia"
"provoca_reacao_doenca","artralgia"
"provoca_reacao_doenca","mialgia"
"provoca_reacao_sintoma","mialgia"
"provoca_reacao_doenca","disfunção sexual"
"provoca_reacao_doenca","insônia"
"provoca_reacao_doenca","depressão"
"provoca_reacao_doenca","ansiedade"
"provoca_reacao_sintoma","ansiedade"
"provoca_reacao_doenca","epistaxe"
"provoca_reacao_sintoma","epistaxe"
"provoca_reacao_doenca","prurido"
"provoca_reacao_sintoma","prurido"
"provoca_reacao_doenca","conjuntivite"
"provoca_reacao_sintoma","diplopia"
"provoca_reacao_doenca","diplopia"
"provoca_reacao_sintoma","noctúria"
"provoca_reacao_doenca","noctúria"
"provoca_reacao_doenca","ginecomastia"
"provoca_reacao_doenca","icterícia"
"provoca_reacao_doenca","doença pulmonar obstrutiva crônica"
"provoca_reacao_doenca","insuficiência cardíaca"
