"indicacao","otite externa"
"indicacao","otite externa"
"contraIndicacao","Herpes"
"contraIndicacao","Herpes"
"contraIndicacao","Herpes"
"contraIndicacao","Herpes"
"contraIndicacao","Hipersensibilidade"
"contraIndicacao","Hipersensibilidade"
"contraIndicacao","Hipersensibilidade"
"contraIndicacao","Herpes"
"contraIndicacao","Herpes"
"contraIndicacao","Hipersensibilidade"
"reacao","hipersensibilidade"
"reacao","hipersensibilidade"
"reacao","eczema"
"reacao","hipersensibilidade"
"reacao","hipersensibilidade"
"reacao","prurido"
"reacao","prurido"
