"interage_com_nome","digoxina"
"interage_com_farmaco","digoxina"
"interage_com_nome","digoxina"
"interage_com_farmaco","digoxina"
"interage_com_farmaco","Metotrexato"
"interage_com_farmaco","metotrexato"
"interage_com_farmaco","Ciclosporina"
"interage_com_farmaco","ciclosporina"
"indicacao_para_doenca","reumatismo"
"indicacao_para_doenca","poliartrite"
"indicacao_para_doenca","hipersensibilidade"
"indicacao_para_doenca","asma"
"indicacao_para_doenca","urticária"
"indicacao_para_doenca","rinite"
"indicacao_para_doenca","artrite"
"indicacao_para_doenca","reumatismo"
"indicacao_para_doenca","poliartrite"
"contra_indicado_para_doenca","hipersensibilidade"
"contra_indicado_para_doenca","asma"
"contra_indicado_para_doenca","asma"
"contra_indicado_para_doenca","urticária"
"contra_indicado_para_doenca","urticária"
"contra_indicado_para_doenca","rinite"
"contra_indicado_para_doenca","rinite"
"contra_indicado_para_doenca","artrite"
"contra_indicado_para_doenca","artrite"
"provoca_reacao_doenca","insônia"
"provoca_reacao_doenca","prurido"
"provoca_reacao_sintoma","prurido"
"provoca_reacao_doenca","irritabilidade"
"provoca_reacao_sintoma","irritabilidade"
"provoca_reacao_sintoma","paralisia"
"provoca_reacao_doenca","hemorragia"
"provoca_reacao_doenca","eczema"
"provoca_reacao_doenca","alergia"
"provoca_reacao_sintoma","astenia"
"provoca_reacao_doenca","insônia"
"provoca_reacao_doenca","irritabilidade"
"provoca_reacao_sintoma","irritabilidade"
"provoca_reacao_sintoma","diplopia"
"provoca_reacao_doenca","diplopia"
"provoca_reacao_doenca","zumbido"
"provoca_reacao_doenca","insuficiência renal"
"provoca_reacao_doenca","hematúria"
"provoca_reacao_doenca","hipotensão"
