"indicacao","fibromialgia"
"indicacao","fisioterapia"
"contraIndicacao","Hipersensibilidade"
"contraIndicacao","glaucoma"
"contraIndicacao","retenção urinária"
"contraIndicacao","arritmia cardíaca"
"contraIndicacao","insuficiência cardíaca"
"reacao","vertigem"
"reacao","astenia"
"reacao","dispepsia"
"reacao","dispepsia"
"reacao","taquicardia"
"reacao","palpitação"
"reacao","hipotensão"
"reacao","gastrite"
"reacao","flatulência"
"reacao","hepatite"
"reacao","icterícia"
"reacao","colestase"
"reacao","Hipersensibilidade"
"reacao","anafilaxia"
"reacao","prurido"
"reacao","prurido"
"reacao","urticária"
"reacao","ataxia"
"reacao","vertigem"
"reacao","disartria"
"reacao","disartria"
"reacao","hipertonia"
"reacao","insônia"
"reacao","depressão"
"reacao","ansiedade"
"reacao","ansiedade"
"reacao","parestesia"
"reacao","parestesia"
"reacao","diplopia"
"reacao","diplopia"
